station_name,stratum1,stratum2,stratum3,stratum4,stratum56,total,date
(02000) Cabecera Autopista Norte,0.0,0.05297138563481128,0.30077332250122735,0.6462552918639615,0.0,1,2020-01-01
(02000) Cabecera Autopista Norte - alimentacion,0.07925933236144762,0.16664429892202404,0.31505205394857067,0.405812239157302,0.03323207561065556,1,2020-01-01
(02001) Centro Comercial Santa Fe,0.0,0.1129623570539738,0.37569132971048047,0.4189657497805015,0.09238056345504422,1,2020-01-01
(02101) Toberín,0.0,0.0,0.8463684217123995,0.15363157828760055,0.0,1,2020-01-01
(02102) Calle 161,0.0,0.0,0.1806709935709128,0.47767220858808024,0.34165679784100694,1,2020-01-01
(02103) Mazurén,0.0,0.0,0.0,0.8879595832342727,0.11204041676572729,1,2020-01-01
(02104) Calle 146,0.0,0.0,0.0,0.96442061376189,0.03557938623810999,1,2020-01-01
(02105) Calle 142,0.0,0.0,0.08372234148889256,0.798717329125976,0.11756032938513147,1,2020-01-01
(02200) Alcalá,0.0,0.0,0.2633675765122773,0.13842088828256152,0.5982115352051611,1,2020-01-01
(02201) Prado,0.0,0.0,0.21585288217490922,0.16093202090753722,0.6232150969175535,1,2020-01-01
(02202) Calle 127,0.0,0.0,0.0,0.06566266855146623,0.9343373314485337,1,2020-01-01
(02204) Pepe Sierra,0.0,0.0,0.0,0.0,1.0,1,2020-01-01
(02205) Calle 106,0.0,0.0,0.0,0.0,1.0,1,2020-01-01
(02300) Calle 100,0.0,0.0,0.0,0.011591326977621445,0.9884086730223784,1,2020-01-01
(02302) Virrey,0.0,0.0,0.0,0.09968942877530869,0.9003105712246914,1,2020-01-01
(02303) Calle 85,0.0,0.0,0.0,0.1446956732486675,0.8553043267513325,1,2020-01-01
(02304) Heroes,0.0,0.0,0.042798673092494056,0.21470903771279903,0.7424922891947069,1,2020-01-01
(02502) Terminal,0.0,0.0942364505991806,0.3161889984304889,0.3568981879175174,0.23267636305281303,1,2020-01-01
(03000) Portal Suba,0.0,0.31251504445927114,0.5626483168428962,0.12483663869783275,0.0,1,2020-01-01
(03000) Portal Suba - alimentacion,0.0,0.8428553759424283,0.13608687771527625,0.01623962970952972,0.0048181166327657355,1,2020-01-01
(03001) LA CAMPIÑA,0.0,0.19675907766430492,0.5403697436025166,0.26287117873317856,0.0,1,2020-01-01
(03002) SUBA - TV- 91,0.0,0.223260377853322,0.6890645785036106,0.06133267752628413,0.026342366116783294,1,2020-01-01
(03003) 21 ANGELES,0.0,0.3578194393294689,0.2485848850873511,0.026646323301393843,0.3669493522817862,1,2020-01-01
(03004) GRATAMIRA,0.008834634683450143,0.028813473877240228,0.046422656690432385,0.07138845607501486,0.8445407786738623,1,2020-01-01
(03005) SUBA - AV. BOYACA,0.04192167342525884,0.007430873989476582,0.22993559622908777,0.20174142232367281,0.518970434032504,1,2020-01-01
(03006) NIZA - CALLE 127,0.0,0.027090157002517483,0.06262500163580999,0.18319738968825305,0.7270874516734195,1,2020-01-01
(03007) HUMEDAL CORDOBA,0.0,0.0,0.0,0.09251178833949136,0.9074882116605086,1,2020-01-01
(03009) Av. Suba- Calle 116,0.0,0.0,0.04976130490383531,0.23073795147790382,0.7195007436182609,1,2020-01-01
(03010) PUENTE LARGO,0.0,0.0,0.0006102279045158858,0.3824980316350363,0.6168917404604478,1,2020-01-01
(03011) SUBA - CALLE 100,0.0,0.0,0.018087592983219637,0.4791963355866596,0.5027160714301208,1,2020-01-01
(03012) SUBA - CALLE 95,0.0,0.0,0.17159291745563288,0.2418498944190752,0.586557188125292,1,2020-01-01
(03013) RIO NEGRO,0.0,0.0,0.4286336311850011,0.5713663688149989,0.0,1,2020-01-01
(03014) SAN MARTIN,0.0,0.0,0.6592630953235484,0.3407369046764516,0.0,1,2020-01-01
(04000) Cabecera Calle 80,0.0,0.2948083148604244,0.7051916851395756,0.0,0.0,1,2020-01-01
(04000) Cabecera Calle 80 - alimentacion,0.05117389180024167,0.4254093737093502,0.5036393619856386,0.019777372504769398,0.0,1,2020-01-01
(04001) Quirigua,0.0,0.09052786158082336,0.9094721384191766,0.0,0.0,1,2020-01-01
(04002) Carrera 90,0.0,0.034669109711302375,0.9653308902886976,0.0,0.0,1,2020-01-01
(04003) Avenida Ciudad de Cali,0.0,0.0,1.0,0.0,0.0,1,2020-01-01
(04100) Carrera 77,0.0,0.0,1.0,0.0,0.0,1,2020-01-01
(04101) Minuto de Dios,0.0,0.014760484599980448,0.664235934755257,0.32100358064476253,0.0,1,2020-01-01
(04102) Avenida Boyaca,0.0,0.0,0.17175095380299665,0.7658180684147036,0.0624309777822999,1,2020-01-01
(04103) Las Ferias,0.0,0.0,0.26687235752627486,0.6922673436316534,0.04086029884207165,1,2020-01-01
(04104) Avenida 68,0.0,0.0,0.3586678476811971,0.6413321523188029,0.0,1,2020-01-01
(04105) Carrera 53,0.0,0.0,0.369252684077843,0.630747315922157,0.0,1,2020-01-01
(04106) Carrera 47,0.0,0.0,0.6500083435289407,0.3499916564710593,0.0,1,2020-01-01
(04107) Escuela Militar,0.0,0.0,0.7349714721514287,0.2650285278485714,0.0,1,2020-01-01
(04108) El Polo,0.0,0.0,0.4273273492704832,0.5726726507295168,0.0,1,2020-01-01
(05000) Portal Américas,0.0,1.0,0.0,0.0,0.0,1,2020-01-01
(05000) Portal Américas - alimentacion,0.15058079180262407,0.7877063510816241,0.061712857115751786,0.0,0.0,1,2020-01-01
(05001) Patio Bonito,0.0,0.9939866147530065,0.00601338524699339,0.0,0.0,1,2020-01-01
(05002) Tintal,0.0,0.9798956629899118,0.02010433701008815,0.0,0.0,1,2020-01-01
(05005) Transversal 86,0.0,0.4484582933335316,0.5515417066664684,0.0,0.0,1,2020-01-01
(05100) Banderas P. Central,0.0,0.0,0.837083884596991,0.16291611540300902,0.0,1,2020-01-01
(05100) Banderas P. Central - alimentacion,0.0,0.5152301899896472,0.48014228199038333,0.004627528019969574,0.0,1,2020-01-01
(05101) Mandalay - Cr.73,0.0,0.0,0.7711684860323509,0.22883151396764906,0.0,1,2020-01-01
(05102) Av. Américas - Av. Boyacá,0.0,0.0,1.0,0.0,0.0,1,2020-01-01
(05103) Marsella,0.0,0.3484496541785867,0.2179045917124225,0.4336457541089908,0.0,1,2020-01-01
(05105) Pradera,0.0,0.0,0.7292420847740241,0.27075791522597586,0.0,1,2020-01-01
(05107) Américas - Cr.53,0.0,0.0,1.0,0.0,0.0,1,2020-01-01
(06000) Portal Eldorado,0.0,0.0,0.8621666462213359,0.13783335377866407,0.0,1,2020-01-01
(06000) Portal Eldorado - alimentacion,0.0,0.5136894865423457,0.30933040351999547,0.17698010993765875,0.0,1,2020-01-01
(06001) Modelia,0.0,0.0,0.32039431935297197,0.6796056806470281,0.0,1,2020-01-01
(06002) Normandía,0.0,0.0,0.028284385790861236,0.9630230609991635,0.008692553209975246,1,2020-01-01
(06100) Av. Rojas,0.0,0.0,0.09215153583839837,0.7533704632783068,0.15447800088329489,1,2020-01-01
(06101) El Tiempo,0.0,0.0,0.02326757199561473,0.8435454935421098,0.1331869344622754,1,2020-01-01
(06102) Salitre El Greco,0.0,0.0,0.0,0.8888573494374836,0.1111426505625164,1,2020-01-01
(06103) CAN,0.0,0.0,0.0,0.9660124906709783,0.03398750932902179,1,2020-01-01
(06104) Gobernación,0.0,0.0,0.00034960275324264715,0.9996503972467574,0.0,1,2020-01-01
(06105) Quinta Paredes,0.0,0.0,0.0003382634812228733,0.9996617365187771,0.0,1,2020-01-01
(06106) Recinto Ferial,0.0,0.0,0.15930643326776028,0.8406935667322396,0.0,1,2020-01-01
(06107) Ciudad Universitaria,0.0,0.0,0.13270945560938127,0.8672905443906188,0.0,1,2020-01-01
(06108) Concejo de Bogotá,0.0,0.0,0.02364163562500511,0.9763583643749948,0.0,1,2020-01-01
(06109) Centro Memoria,0.0,0.0,0.45881174922646784,0.5411882507735322,0.0,1,2020-01-01
(06111) Universidades,0.25577407037449434,0.15363245583397334,0.5766352646021425,0.013958209189389658,0.0,1,2020-01-01
(07000) Portal Sur,0.09249472574110935,0.8535988252382195,0.0539064490206711,0.0,0.0,1,2020-01-01
(07000) Portal Sur - alimentacion,0.09057212046229988,0.8255833239889977,0.08384455554870247,0.0,0.0,1,2020-01-01
(07001) PERDOMO,0.0,0.6548969228612079,0.3451030771387921,0.0,0.0,1,2020-01-01
(07002) MADELENA,0.0,0.282928380219697,0.717071619780303,0.0,0.0,1,2020-01-01
(07003) SEVILLANA,0.0,0.23623092206035393,0.763769077939646,0.0,0.0,1,2020-01-01
(07004) VENECIA,0.0,0.5061073368937661,0.49389266310623386,0.0,0.0,1,2020-01-01
(07005) ALQUERIA,0.0,0.6343745916380813,0.3656254083619186,0.0,0.0,1,2020-01-01
(07006) General Santander,0.0,0.08667654619962185,0.9133234538003782,0.0,0.0,1,2020-01-01
(07006) General Santander - alimentacion,0.0,0.7957436154016557,0.2042563845983443,0.0,0.0,1,2020-01-01
(07007) NQS - Calle 38A Sur,0.0,0.0,1.0,0.0,0.0,1,2020-01-01
(07008) NQS - Calle 30 Sur,0.0,0.0,1.0,0.0,0.0,1,2020-01-01
(07009) SENA,0.0,0.0,1.0,0.0,0.0,1,2020-01-01
(07010) Bosa,0.419633149409309,0.580366850590691,0.0,0.0,0.0,1,2020-01-01
(07101) CASTELLANA,0.0,0.0,0.1211852669977903,0.8788147330022097,0.0,1,2020-01-01
(07102) NQS - CALLE 75,0.0,0.0,1.0,0.0,0.0,1,2020-01-01
(07103) AV. CHILE,0.0,0.0,0.4990163274655835,0.5009836725344166,0.0,1,2020-01-01
(07104) Simon Bolivar,0.0,0.0,0.22890741426252262,0.7710925857374774,0.0,1,2020-01-01
(07105) MOVISTAR ARENA,0.0,0.0,0.11831988368871206,0.6609176617860928,0.22076245452519505,1,2020-01-01
(07106) EL CAMPIN,0.0,0.0,0.018604364897872826,0.7381714021883509,0.24322423291377637,1,2020-01-01
(07107) U. NACIONAL,0.0,0.0,0.15202718572158613,0.847972814278414,0.0,1,2020-01-01
(07108) Av. El Dorado,0.0,0.0,0.02101416685326978,0.9789858331467303,0.0,1,2020-01-01
(07109) CAD,0.0,0.0,0.271783319552011,0.7282166804479889,0.0,1,2020-01-01
(07110) PALOQUEMAO,0.0,0.0,1.0,0.0,0.0,1,2020-01-01
(07111) NQS - RICAURTE,0.0,0.0,1.0,0.0,0.0,1,2020-01-01
(07112) COMUNEROS,0.0,0.0,1.0,0.0,0.0,1,2020-01-01
(07113) SANTA ISABEL,0.0,0.0,1.0,0.0,0.0,1,2020-01-01
(07200) Tygua-San José,0.0,0.0,1.0,0.0,0.0,1,2020-01-01
(07201) Guatoque -Veraguas,0.0,0.0,1.0,0.0,0.0,1,2020-01-01
(07505) LEON XIII,0.0,1.0,0.0,0.0,0.0,1,2020-01-01
(07506) DESPENSA,0.0,1.0,0.0,0.0,0.0,1,2020-01-01
(08000) Portal Tunal,0.0,0.8664110922958003,0.1335889077041997,0.0,0.0,1,2020-01-01
(08000) Portal Tunal - alimentacion,0.7374507796675955,0.22769455605960345,0.03485466427280111,0.0,0.0,1,2020-01-01
(08001) Parque el Tunal,0.242090407065122,0.757909592934878,0.0,0.0,0.0,1,2020-01-01
(08002) Biblioteca,0.0,0.3620970013693309,0.6379029986306691,0.0,0.0,1,2020-01-01
(09000) Cabecera Usme,0.38107650572769175,0.6189234942723082,0.0,0.0,0.0,1,2020-01-01
(09000) Cabecera Usme - alimentacion,0.6358929917866497,0.3641070082133503,0.0,0.0,0.0,1,2020-01-01
(09001) Molinos,0.03708915401746636,0.8773273866486441,0.08558345933388968,0.0,0.0,1,2020-01-01
(09002) Consuelo,0.28752207165698707,0.5400976094001224,0.17238031894289052,0.0,0.0,1,2020-01-01
(09003) Socorro,0.09828595034206064,0.8935353678467166,0.008178681811222752,0.0,0.0,1,2020-01-01
(09004) Santa Lucía,0.0,0.2590324561919016,0.7409675438080984,0.0,0.0,1,2020-01-01
(09100) Calle 40 Sur,0.0,0.23281386098834472,0.7671861390116552,0.0,0.0,1,2020-01-01
(09101) Quiroga,0.0,0.5463285967529726,0.4536714032470274,0.0,0.0,1,2020-01-01
(09103) Olaya,0.0,0.004876518638316976,0.995123481361683,0.0,0.0,1,2020-01-01
(09104) Restrepo,0.0,0.0,1.0,0.0,0.0,1,2020-01-01
(09105) Río Fucha,0.0,0.0,1.0,0.0,0.0,1,2020-01-01
(09106) Nariño,0.0,0.0,1.0,0.0,0.0,1,2020-01-01
(09107) Hortúa,0.0,0.3212710182251592,0.6787289817748409,0.0,0.0,1,2020-01-01
(09108) Hospital,0.0,0.634698870560998,0.3653011294390019,0.0,0.0,1,2020-01-01
(09109) Tercer Milenio,0.0,0.18200070938762056,0.8179992906123794,0.0,0.0,1,2020-01-01
(09110) Avenida Jimenez,0.0,0.28541969599984923,0.7145803040001508,0.0,0.0,1,2020-01-01
(09111) Calle 19,0.0,0.6065037655376692,0.39349623446233095,0.0,0.0,1,2020-01-01
(09113) Calle 22,0.0,0.5397130483998611,0.4602869516001388,0.0,0.0,1,2020-01-01
(09114) Calle 26,0.0,0.0,0.09096739696557489,0.909032603034425,0.0,1,2020-01-01
(09115) Calle 34,0.0,0.07865423227758649,0.053947428711029595,0.867398339011384,0.0,1,2020-01-01
(09116) Avenida 39,0.029866606329144778,0.013990262425518324,0.10271560958453653,0.7676758399700384,0.08575168169076192,1,2020-01-01
(09117) Calle 45,0.2656920002290162,0.00203915948767308,0.0005007149897914392,0.7116613757948743,0.020106749498644962,1,2020-01-01
(09118) Marly,0.0655571156399005,0.0,0.19552597915042338,0.7143923322971636,0.0245245729125124,1,2020-01-01
(09119) Calle 57,0.0,0.0,0.186346920792835,0.7105823618405303,0.10307071736663487,1,2020-01-01
(09120) Calle 63,0.0,0.0,0.18556909092997054,0.8144309090700294,0.0,1,2020-01-01
(09121) Las Flores,0.0,0.0,0.324503418534057,0.5117120163835092,0.16378456508243386,1,2020-01-01
(09122) Calle 72,0.0,0.0,0.30515424490855425,0.14745858647889268,0.5473871686125531,1,2020-01-01
(09123) Calle 76,0.0,0.0,0.12828586110736995,0.0495384422862833,0.8221756966063467,1,2020-01-01
(10000) Portal 20 de Julio,0.0,0.8899938522523145,0.1100061477476854,0.0,0.0,1,2020-01-01
(10000) Portal 20 de Julio - alimentacion,0.24546902959431297,0.7464791740365071,0.008051796369179808,0.0,0.0,1,2020-01-01
(10001) Country Sur,0.0,0.021149952987265658,0.9788500470127344,0.0,0.0,1,2020-01-01
(10002) Av. Primero de Mayo,0.0,0.27028840702532636,0.7297115929746736,0.0,0.0,1,2020-01-01
(10003) Ciudad Jardín,0.0,0.18663542984523698,0.813364570154763,0.0,0.0,1,2020-01-01
(10004) Policarpa,0.0,0.7819518278290326,0.21804817217096747,0.0,0.0,1,2020-01-01
(10005) Bicentenario,0.0,0.9237569128506412,0.07624308714935878,0.0,0.0,1,2020-01-01
(10006) San Victorino,0.0,0.0,1.0,0.0,0.0,1,2020-01-01
(10007) Las Nieves,0.0,0.0,1.0,0.0,0.0,1,2020-01-01
(10008) San Diego,0.0,0.0,0.7192690753953103,0.2807309246046898,0.0,1,2020-01-01
(10009) Museo Nacional,0.0,0.3020491953703802,0.08497556922182604,0.6129752354077938,0.0,1,2020-01-01
(10010) San Bernardo,0.0,0.9679875618452723,0.03201243815472765,0.0,0.0,1,2020-01-01
(12000) Puente Aranda,0.0,0.0,1.0,0.0,0.0,1,2020-01-01
(12001) Carrera 43,0.0,0.0,1.0,0.0,0.0,1,2020-01-01
(12002) CDS - Carrera 32,0.0,0.0,1.0,0.0,0.0,1,2020-01-01
(12003) Ricaurte,0.0,0.0,1.0,0.0,0.0,1,2020-01-01
(12004) Carrera 22,0.0,0.29761415941235025,0.7023858405876496,0.0,0.0,1,2020-01-01
(12007) Zona Industrial,0.0,0.19584545353124377,0.8041545464687563,0.0,0.0,1,2020-01-01
(14001) La Sabana,0.0,0.3102951643093883,0.6897048356906118,0.0,0.0,1,2020-01-01
(14004) Museo del Oro,0.09102129913660874,0.6881400694354707,0.22083863142792062,0.0,0.0,1,2020-01-01
(14005) Las Aguas,0.0,0.19688576295332963,0.8031142370466704,0.0,0.0,1,2020-01-01
(40001) Juan Pablo II,0.6730376259770338,0.3269623740229662,0.0,0.0,0.0,1,2020-01-01
(40002) Manitas,0.9901195755359006,0.009880424464099357,0.0,0.0,0.0,1,2020-01-01
(40003) Mirador del Paraiso,1.0,0.0,0.0,0.0,0.0,1,2020-01-01
(50002) Corral Calle 40 Sur,0.056428964730629604,0.7370839712323937,0.20648706403697664,0.0,0.0,1,2020-01-01
(50003) Corral Molinos,0.2443627662782178,0.7197084118744577,0.03592882184732456,0.0,0.0,1,2020-01-01
(50004) Corral Avenida Ciudad de Cali,0.08426630190162582,0.7908174536398471,0.1202227755908026,0.0,0.004693468867724405,1,2020-01-01
(50006) Corral Carrera 77,0.05503714920286402,0.6626477357172887,0.27946477322028657,0.0,0.0028503418595606676,1,2020-01-01
(02000) Cabecera Autopista Norte,0.0,0.07178253384149882,0.5044985068143392,0.42371895934416204,0.0,1,2020-01-02
(02000) Cabecera Autopista Norte - alimentacion,0.08552313985263647,0.19591109522360603,0.4584521440997592,0.23082882810975025,0.029284792714248012,1,2020-01-02
(02001) Centro Comercial Santa Fe,0.0,0.13290605618910012,0.5471234367513782,0.2384986253202332,0.08147188173928864,1,2020-01-02
(02101) Toberín,0.0,0.0,0.9337472956070896,0.06625270439291042,0.0,1,2020-01-02
(02102) Calle 161,0.0,0.0,0.31459947204183364,0.32512678059989314,0.3602737473582733,1,2020-01-02
(02103) Mazurén,0.0,0.0,0.0,0.8364844151101767,0.16351558488982323,1,2020-01-02
(02104) Calle 146,0.0,0.0,0.0,0.945935372543061,0.05406462745693896,1,2020-01-02
(02105) Calle 142,0.0,0.0,0.17922921348171017,0.6683650825100661,0.15240570400822373,1,2020-01-02
(02200) Alcalá,0.0,0.0,0.38745288040703746,0.07959970002995992,0.5329474195630025,1,2020-01-02
(02201) Prado,0.0,0.0,0.32896014241157673,0.09586964225766424,0.5751702153307591,1,2020-01-02
(02202) Calle 127,0.0,0.0,0.0,0.043393852964908365,0.9566061470350916,1,2020-01-02
(02204) Pepe Sierra,0.0,0.0,0.0,0.0,1.0,1,2020-01-02
(02205) Calle 106,0.0,0.0,0.0,0.0,1.0,1,2020-01-02
(02300) Calle 100,0.0,0.0,0.0,0.007512798538854302,0.9924872014611457,1,2020-01-02
(02302) Virrey,0.0,0.0,0.0,0.06670464553234928,0.9332953544676507,1,2020-01-02
(02303) Calle 85,0.0,0.0,0.0,0.09844779111455583,0.9015522088854442,1,2020-01-02
(02304) Heroes,0.0,0.0,0.07425606431027028,0.14561468024431534,0.7801292554454143,1,2020-01-02
(02502) Terminal,0.0,0.11317018251535581,0.4700055345790393,0.2073737459836349,0.20945053692197013,1,2020-01-02
(03000) Portal Suba,0.0,0.29224779547585367,0.6512690797399902,0.05648312478415614,0.0,1,2020-01-02
(03000) Portal Suba - alimentacion,0.0,0.8240910760623257,0.16469541961149634,0.0076823591431153995,0.0035311451830624552,1,2020-01-02
(03001) LA CAMPIÑA,0.0,0.19818533542553665,0.6737067255996284,0.12810793897483497,0.0,1,2020-01-02
(03002) SUBA - TV- 91,0.0,0.19834955408924157,0.7577441976808516,0.026363789253946574,0.017542458975960275,1,2020-01-02
(03003) 21 ANGELES,0.0,0.3752845436759193,0.322711607385851,0.01352167128232512,0.28848217765590456,1,2020-01-02
(03004) GRATAMIRA,0.01064178599506151,0.037814371953488995,0.07541094473791482,0.045329986855014166,0.8308029104585204,1,2020-01-02
(03005) SUBA - AV. BOYACA,0.0470879116997621,0.00909381387933627,0.3483016204633453,0.11945314176855132,0.47606351218900506,1,2020-01-02
(03006) NIZA - CALLE 127,0.0,0.03669504727762995,0.10499939597544682,0.12006365070177873,0.7382419060451446,1,2020-01-02
(03007) HUMEDAL CORDOBA,0.0,0.0,0.0,0.06173905023634927,0.9382609497636507,1,2020-01-02
(03009) Av. Suba- Calle 116,0.0,0.0,0.08644053972685241,0.15667436919385072,0.7568850910792968,1,2020-01-02
(03010) PUENTE LARGO,0.0,0.0,0.0011652175418903133,0.28549425166319536,0.7133405307949142,1,2020-01-02
(03011) SUBA - CALLE 100,0.0,0.0,0.03547728415640102,0.36739757960372343,0.5971251362398756,1,2020-01-02
(03012) SUBA - CALLE 95,0.0,0.0,0.2761668581046984,0.1521497754409014,0.5716833664544003,1,2020-01-02
(03013) RIO NEGRO,0.0,0.0,0.6574394206837243,0.3425605793162757,0.0,1,2020-01-02
(03014) SAN MARTIN,0.0,0.0,0.8319267138267665,0.16807328617323347,0.0,1,2020-01-02
(04000) Cabecera Calle 80,0.0,0.2524735942682187,0.7475264057317812,0.0,0.0,1,2020-01-02
(04000) Cabecera Calle 80 - alimentacion,0.04249291444264795,0.3848668206645688,0.563983246419239,0.008657018473544182,0.0,1,2020-01-02
(04001) Quirigua,0.0,0.07443174368809045,0.9255682563119095,0.0,0.0,1,2020-01-02
(04002) Carrera 90,0.0,0.028196917706965335,0.9718030822930347,0.0,0.0,1,2020-01-02
(04003) Avenida Ciudad de Cali,0.0,0.0,1.0,0.0,0.0,1,2020-01-02
(04100) Carrera 77,0.0,0.0,1.0,0.0,0.0,1,2020-01-02
(04101) Minuto de Dios,0.0,0.01487576846619322,0.828598765806677,0.1565254657271299,0.0,1,2020-01-02
(04102) Avenida Boyaca,0.0,0.0,0.33748937949955093,0.588219983209261,0.07429063729118815,1,2020-01-02
(04103) Las Ferias,0.0,0.0,0.47467926904063673,0.481308720701779,0.044012010257584305,1,2020-01-02
(04104) Avenida 68,0.0,0.0,0.5886001395369792,0.4113998604630208,0.0,1,2020-01-02
(04105) Carrera 53,0.0,0.0,0.5996262477629558,0.4003737522370443,0.0,1,2020-01-02
(04106) Carrera 47,0.0,0.0,0.8261248033466405,0.17387519665335954,0.0,1,2020-01-02
(04107) Escuela Militar,0.0,0.0,0.8764600353688952,0.12353996463110484,0.0,1,2020-01-02
(04108) El Polo,0.0,0.0,0.6562367147318712,0.34376328526812877,0.0,1,2020-01-02
(05000) Portal Américas,0.0,1.0,0.0,0.0,0.0,1,2020-01-02
(05000) Portal Américas - alimentacion,0.13789096885545252,0.7858975563909677,0.07621147475357981,0.0,0.0,1,2020-01-02
(05001) Patio Bonito,0.0,0.9925673854139873,0.007432614586012771,0.0,0.0,1,2020-01-02
(05002) Tintal,0.0,0.9752336659554874,0.02476633404451257,0.0,0.0,1,2020-01-02
(05005) Transversal 86,0.0,0.39646400115817615,0.6035359988418237,0.0,0.0,1,2020-01-02
(05100) Banderas P. Central,0.0,0.0,0.9293022992872053,0.0706977007127947,0.0,1,2020-01-02
(05100) Banderas P. Central - alimentacion,0.0,0.46342852341872337,0.5345576278362277,0.0020138487450488897,0.0,1,2020-01-02
(05101) Mandalay - Cr.73,0.0,0.0,0.8960655432240703,0.10393445677592972,0.0,1,2020-01-02
(05102) Av. Américas - Av. Boyacá,0.0,0.0,1.0,0.0,0.0,1,2020-01-02
(05103) Marsella,0.0,0.4208431195799698,0.3257539542385114,0.2534029261815187,0.0,1,2020-01-02
(05105) Pradera,0.0,0.0,0.8732619074724786,0.1267380925275215,0.0,1,2020-01-02
(05107) Américas - Cr.53,0.0,0.0,1.0,0.0,0.0,1,2020-01-02
(06000) Portal Eldorado,0.0,0.0,0.9411845902971216,0.058815409702878366,0.0,1,2020-01-02
(06000) Portal Eldorado - alimentacion,0.0,0.5229982496723615,0.38982105020952096,0.08718070011811742,0.0,1,2020-01-02
(06001) Modelia,0.0,0.0,0.5467064134741358,0.4532935865258641,0.0,1,2020-01-02
(06002) Normandía,0.0,0.0,0.06898910736167055,0.9181712148457345,0.012839677792594973,1,2020-01-02
(06100) Av. Rojas,0.0,0.0,0.1919085186917644,0.6132724811631928,0.1948190001450428,1,2020-01-02
(06101) El Tiempo,0.0,0.0,0.053654486581931414,0.7603555135347551,0.1859899998833135,1,2020-01-02
(06102) Salitre El Greco,0.0,0.0,0.0,0.8377192648766758,0.1622807351233241,1,2020-01-02
(06103) CAN,0.0,0.0,0.0,0.9483099799876469,0.051690020012353025,1,2020-01-02
(06104) Gobernación,0.0,0.0,0.0008938921070016718,0.9991061078929984,0.0,1,2020-01-02
(06105) Quinta Paredes,0.0,0.0,0.0008649142294529797,0.9991350857705471,0.0,1,2020-01-02
(06106) Recinto Ferial,0.0,0.0,0.32649837562701234,0.6735016243729878,0.0,1,2020-01-02
(06107) Ciudad Universitaria,0.0,0.0,0.28132884232874916,0.7186711576712508,0.0,1,2020-01-02
(06108) Concejo de Bogotá,0.0,0.0,0.05833275898661923,0.9416672410133808,0.0,1,2020-01-02
(06109) Centro Memoria,0.0,0.0,0.6844298165068118,0.3155701834931882,0.0,1,2020-01-02
(06111) Universidades,0.21170551330333087,0.13854599338216111,0.6436582164729671,0.006090276841540931,0.0,1,2020-01-02
(07000) Portal Sur,0.08445422222964266,0.849167865637602,0.06637791213275532,0.0,0.0,1,2020-01-02
(07000) Portal Sur - alimentacion,0.08210440604974521,0.8153952646095542,0.10250032934070061,0.0,0.0,1,2020-01-02
(07001) PERDOMO,0.0,0.6052325811995933,0.3947674188004066,0.0,0.0,1,2020-01-02
(07002) MADELENA,0.0,0.24171488222054108,0.7582851177794588,0.0,0.0,1,2020-01-02
(07003) SEVILLANA,0.0,0.19992321302602306,0.8000767869739769,0.0,0.0,1,2020-01-02
(07004) VENECIA,0.0,0.4529178759787413,0.5470821240212588,0.0,0.0,1,2020-01-02
(07005) ALQUERIA,0.0,0.5836345398292043,0.4163654601707957,0.0,0.0,1,2020-01-02
(07006) General Santander,0.0,0.0712115855886232,0.9287884144113768,0.0,0.0,1,2020-01-02
(07006) General Santander - alimentacion,0.0,0.7588861214407349,0.24111387855926508,0.0,0.0,1,2020-01-02
(07007) NQS - Calle 38A Sur,0.0,0.0,1.0,0.0,0.0,1,2020-01-02
(07008) NQS - Calle 30 Sur,0.0,0.0,1.0,0.0,0.0,1,2020-01-02
(07009) SENA,0.0,0.0,1.0,0.0,0.0,1,2020-01-02
(07010) Bosa,0.3989080260533784,0.6010919739466215,0.0,0.0,0.0,1,2020-01-02
(07101) CASTELLANA,0.0,0.0,0.2607794272359249,0.7392205727640752,0.0,1,2020-01-02
(07102) NQS - CALLE 75,0.0,0.0,1.0,0.0,0.0,1,2020-01-02
(07103) AV. CHILE,0.0,0.0,0.7181690362180834,0.28183096378191663,0.0,1,2020-01-02
(07104) Simon Bolivar,0.0,0.0,0.4316410966039046,0.5683589033960954,0.0,1,2020-01-02
(07105) MOVISTAR ARENA,0.0,0.0,0.2318384092928453,0.5062070912791408,0.261954499428014,1,2020-01-02
(07106) EL CAMPIN,0.0,0.0,0.04093914399956289,0.6349424120673555,0.32411844393308165,1,2020-01-02
(07107) U. NACIONAL,0.0,0.0,0.3144369209025365,0.6855630790974635,0.0,1,2020-01-02
(07108) Av. El Dorado,0.0,0.0,0.05205536878098495,0.9479446312190151,0.0,1,2020-01-02
(07109) CAD,0.0,0.0,0.48843673181912867,0.5115632681808714,0.0,1,2020-01-02
(07110) PALOQUEMAO,0.0,0.0,1.0,0.0,0.0,1,2020-01-02
(07111) NQS - RICAURTE,0.0,0.0,1.0,0.0,0.0,1,2020-01-02
(07112) COMUNEROS,0.0,0.0,1.0,0.0,0.0,1,2020-01-02
(07113) SANTA ISABEL,0.0,0.0,1.0,0.0,0.0,1,2020-01-02
(07200) Tygua-San José,0.0,0.0,1.0,0.0,0.0,1,2020-01-02
(07201) Guatoque -Veraguas,0.0,0.0,1.0,0.0,0.0,1,2020-01-02
(07505) LEON XIII,0.0,1.0,0.0,0.0,0.0,1,2020-01-02
(07506) DESPENSA,0.0,1.0,0.0,0.0,0.0,1,2020-01-02
